author,text,date_posted,rating,review_id,bug_detected,feature_request
John Jr,I love this game,10-05-2024 05:48,5,d6473b97-24f4-4b6b-884e-5c587bc4a679,FALSE,FALSE
Rangis Khan,great time waster,27-05-2024 06:59,5,7bc32519-c06f-4722-a025-353f41dc5827,FALSE,FALSE
Calvin Paukin,Need money To play,25-06-2024 16:23,5,058be44f-38ba-46f7-abcf-616d8771fa2e,FALSE,FALSE
Zach Isaac,great time sink.,14-06-2024 15:45,5,ed83f208-2315-4bd3-9640-913b69e210ab,FALSE,FALSE
العقرب-Gaming,good game thx habby,17-05-2024 00:22,5,807d35dc-10b6-475b-92fe-b41b1e46b706,FALSE,FALSE
are jim,best game ever,19-05-2024 02:25,5,12bf6897-49db-4f4f-b51b-2081f2e336bd,FALSE,FALSE
Jake Bormet,Stupid and boring 😴,02-06-2024 01:21,1,98077b3b-9c98-4c7d-b92a-84e2c8fc2d53,FALSE,FALSE
Michael Godbolt,need more gold,18-05-2024 15:02,4,2f5ea077-322f-41f8-984b-0304a3998e86,FALSE,FALSE
Myk Mercado,job well done,09-06-2024 20:53,5,e0132a15-bad9-4273-8da9-3698b1408034,FALSE,FALSE
Robert Frenchman,the game is alright,15-06-2024 07:43,3,5a5d6c8f-1f8e-4076-acb5-8f8d625121d5,FALSE,FALSE
Kinzler Masabi,fix your servers,21-06-2024 18:12,5,51400dcb-4d23-4f9d-9321-9ab08b4b6d73,TRUE,FALSE
Levie Link,it's alright so far,31-05-2024 01:11,3,a3bcfb57-29a1-48ea-8c8d-84508b806538,FALSE,FALSE
W Tyson,fun gun game,30-06-2024 06:34,4,c0270983-efd7-4013-99b5-7726b4863df0,FALSE,FALSE
James Garland,so far so sun,12-05-2024 23:19,5,e2866b2b-56d1-4d50-a829-0c999800a782,FALSE,FALSE
Matthew Rivis,very good game,09-05-2024 17:20,5,9d564797-6926-4d42-b109-3b7dac01184b,FALSE,FALSE
Rashidah Shida,very good game,15-06-2024 12:09,5,85a8f7bc-f46d-4ca8-93da-0106483dc131,FALSE,FALSE
Nathan Sanders,fun so far,09-06-2024 20:50,5,eb0f6f50-6d19-4020-9167-01c00bb739d1,FALSE,FALSE
Khaled,i like the game.,14-06-2024 09:24,5,762103e0-31b2-4a7f-a60b-5c7791f549f6,FALSE,FALSE
Raymond Nagtalon,good to pass time,17-05-2024 05:55,4,4fb3a671-a63e-4e90-8885-6b760d661a9f,FALSE,FALSE
Tucker Ferguson,it's a grate concept,10-06-2024 23:19,4,a73ab0a0-327f-4da7-ab3a-f5d6c9a242c5,FALSE,FALSE
Irfan Darwisy,very good game 😊👍👍,09-05-2024 20:01,5,90b060a3-42f3-4619-b929-fb114247a519,FALSE,FALSE
B. sade,"so far, not bad.",06-07-2024 04:04,4,03b295c2-e56b-454b-ac25-21eb600b0fde,FALSE,FALSE
Boris “Brain” Borisov,good and funny,05-06-2024 08:08,5,1ac40175-2e13-4c35-b0db-36ba73800d6c,FALSE,FALSE
David Smith,loving it so far,28-05-2024 19:33,4,4fcb4e10-d177-47a7-bc24-4ad54d21c008,FALSE,FALSE
Donald T,this game rocks!,07-06-2024 23:29,5,fe4e6468-7722-400d-87c3-d9902ecdd0a0,FALSE,FALSE
Edson Soares,Ruim q doi,22-08-2024 22:51,1,518cf2ca-25c7-41d7-93ef-00b919f06453,FALSE,FALSE
Kansuke Nelson,GG10/10 PAST TIME,26-05-2024 12:45,5,d07fe6ad-d508-4ae2-87c9-db562067f482,FALSE,FALSE
Rio Trunk,it's a ok game,10-07-2024 21:43,3,3dc634ba-22b1-43d7-a9a7-6ca44794d75f,FALSE,FALSE
Miani 96,good to kill time,09-07-2024 22:20,3,f31381fc-0076-411a-ad54-2df84626e5e7,FALSE,FALSE
Jookey Maut,need free event,13-06-2024 06:19,5,7cba387d-3760-49aa-82c9-2fb2d882515c,FALSE,FALSE
NiNi H,great game to play,15-06-2024 02:02,5,c02b8d6a-d0cd-49ee-a091-e8b445c92168,FALSE,FALSE
Scott Freeman,is a great game,11-05-2024 20:55,5,7a538ede-f9f5-4086-b687-b848d95b3c80,FALSE,FALSE
Savanah Webb,not a bad game,20-05-2024 23:21,4,7cd1ef8c-c045-4aef-8747-99a3c3390290,FALSE,FALSE
Baika Lestari,love this game,14-06-2024 13:52,5,630f90c1-9134-416c-a79d-c53fe178ab2a,FALSE,FALSE
Rafid Bin Nashir,good game.. pretty chilled,11-07-2024 22:36,4,894159ee-fb26-4bf8-8887-2ef1c7e2aae5,FALSE,FALSE
David Hudec,fun to play,09-07-2024 17:25,5,944016f3-f579-4e40-986d-9d61cd87fe50,FALSE,FALSE
Kevin Vang,could be better,10-06-2024 06:23,1,0028cdeb-8b41-44c6-a2e7-000f8fea3ed5,FALSE,FALSE
Thom,fun but ptp...,21-06-2024 18:52,4,3d33a874-e9e3-437c-b842-f72bd973f191,FALSE,FALSE
Willis Bystrom,Decent game so far,09-05-2024 06:14,3,83e183db-994f-499b-80ce-55903f83ab43,FALSE,FALSE
Tyler Hawn,better than I thought it would be,26-05-2024 04:16,4,6ab250da-7150-4555-9c52-da8a7379562c,FALSE,FALSE
Khairul Hapipi,the best game ever,25-05-2024 05:19,5,580b4535-1b86-4a0d-9114-e1303f03a752,FALSE,FALSE
Sohail Abrar,good chillin game,21-05-2024 16:18,5,c5c35f47-50c7-497c-82c6-361dcf3693f7,FALSE,FALSE
Russel Dimaano,really good game,26-05-2024 19:06,5,bb5b0dfb-60f1-4dbe-9b5c-1ee6cd48da61,FALSE,FALSE
Jackson Johnson,grind and pay to win,22-05-2024 04:13,5,8831f197-728c-4b5d-bd01-fe818006f34f,FALSE,FALSE
Cfien Playdz,A bit too much chance.,26-05-2024 22:20,2,b941e95a-04e8-47a3-ac6f-93e3c51d525c,FALSE,FALSE
Rodrick Morales,its so fun,13-06-2024 23:32,5,0dfbc260-6a3b-4304-86aa-b24b4619fc41,FALSE,FALSE
Péter Bereczki,very nice game,04-07-2024 20:01,4,08812200-2842-4536-904b-00af6a0832e8,FALSE,FALSE
Phlyn Parish,Bad don't play,14-06-2024 15:44,1,c7cfa9c3-bece-48a8-9e47-52fb3aee4e2d,FALSE,FALSE
Mohammad Alsabbaagh,I'm doing this for an reward.,10-05-2024 16:59,5,ff1a3da8-8bb5-4ab9-816f-4d28432ce59d,FALSE,FALSE
Oleksandr Simchenko,very good TD,15-05-2024 19:25,4,3731ed33-6127-4df7-af3a-f43d5ee6619b,FALSE,FALSE
Mark Coble,"So far, so good.",20-06-2024 08:15,5,d03a948d-8006-4c86-8fb6-fa79eb3b6bc7,FALSE,FALSE
Zero Grimson,"hour in, it's...ok.",09-05-2024 22:17,3,b854ac15-67d4-4934-b684-8c79233184be,FALSE,FALSE
Majd Tayfour,I can't enter to my account,17-01-2025 03:39,4,4c01c30b-2c5b-4d5b-b473-b55c68028b7c,FALSE,FALSE
William Patterson,Good stuff bruh.,04-06-2024 04:57,5,759bf1aa-0c2e-452e-8c93-0c8db225b2d5,FALSE,FALSE
Josh Raymond,good fun game,12-05-2024 14:40,5,9319f3c9-e618-4a49-b0de-9976956715c8,FALSE,FALSE
Joe Bob,it's a good time killer..,24-06-2024 01:08,4,a5660bea-55ea-42c1-988f-de3b9c14b721,FALSE,FALSE
Dallas Weimer,Challenges are adept.,07-06-2024 05:26,4,428a6c82-cb84-4fc9-8e0e-913e5ca55ba0,FALSE,FALSE
King Brother,Very good game,18-06-2024 19:14,5,cdbcdd71-3667-43a5-a5b9-9835fb79ef73,FALSE,FALSE
Ricardo,so far... very good,30-05-2024 17:07,5,dda15159-7139-4ef4-bd86-62952def210d,FALSE,FALSE
קובי סלמן,keep you entertained,16-07-2024 20:55,4,192755c9-27d7-4e50-8586-3a37353e1802,FALSE,FALSE
Yuen Teck Lee,super fun yo,22-05-2024 17:46,5,fcaf96a0-8336-4c41-9869-46b7511250c5,FALSE,FALSE
SkylenceKnives,definitely a good time killer,01-06-2024 13:42,5,d85a3b34-e3c0-46e4-937c-68550c59d486,FALSE,FALSE
Shawn Luna,it's a game to pass the time by that's it,15-05-2024 23:32,3,ef0e66d3-0e0e-40bb-9686-668a5b5c3945,FALSE,FALSE
adi putra,not bad games,31-05-2024 15:18,3,bbcef121-4a93-42ac-bb8e-9b656e10e763,FALSE,FALSE
Billy Mccreless,fun chill game,02-06-2024 09:57,5,c6af0881-113c-4e1e-8db7-8dda921dc7a0,FALSE,FALSE
Tyson Talley,It's a lot of fun,13-05-2024 17:05,5,84e7b13d-a4dc-4cdb-89fd-145d31f391f2,FALSE,FALSE
Rob Kowalczyk,Kool time waster I love it,16-06-2024 04:53,5,83f07961-c56b-4ff9-b23a-5a1d9132ed89,FALSE,FALSE
muhammad zuzaimey,addicted boost my luck please,29-05-2024 10:25,5,d1c885eb-7ff0-4c7c-a416-75202bed3256,FALSE,FALSE
SirBenedict's Gaming Channel!,great game fr,10-06-2024 17:24,5,d0b6d262-b579-46ea-b1c4-dc7ddd5772b9,FALSE,FALSE
Jeffrey Heckert,Game is poop.,03-06-2024 16:05,1,c7184d93-3940-48af-bd1a-784a9790ae16,FALSE,FALSE
Bashh Tehhh,very good game,16-05-2024 13:06,5,b34c08bd-fbaa-4e32-8509-1af62deffb74,FALSE,FALSE
Zero To FIT,overall good game,20-07-2024 08:51,5,308d23bd-b13c-4987-babf-f9a8cc7b058c,FALSE,FALSE
Chris Solis,Lied in ad,17-06-2024 09:26,1,ec91839b-dd73-4848-85d3-fdbbaaa7d2e8,FALSE,FALSE
Tomi Sabadin,Good time passer,14-06-2024 16:11,5,3a9d1cb4-7925-468c-bfde-fed8f801464c,FALSE,FALSE
Travis Wheatley,Tonnes of fun,18-05-2024 14:36,5,45bb1526-274c-4509-ad16-52f157540623,FALSE,FALSE
davinder Singh,very nice 👍👍👍 game,05-07-2024 10:14,5,c7950e0b-cac7-4a86-8346-e6b55387f4ec,FALSE,FALSE
Mark Anthony Samonte,Game is Challenging.,09-07-2024 17:34,4,4e540b37-800c-4034-9849-9cbc08f01764,FALSE,FALSE
Joe Pickup,seems ok so far,05-06-2024 19:17,5,e36246cd-b9c1-4945-a671-cdc9839f812d,FALSE,FALSE
Jim Tellin,fun so far,07-06-2024 04:48,4,fbe1be55-6eda-4e82-8407-aea0f95714ae,FALSE,FALSE
dedo dedo,very nice game,03-06-2024 22:30,5,e37d3cce-f830-44f9-8166-e93c7c9dd02c,FALSE,FALSE
nazmi hj naidi,good afk game.,07-06-2024 17:13,4,3c6b7247-b3b8-43ff-9dc5-3d2673699a7e,FALSE,FALSE
Chris Hill,Great time passer,01-06-2024 01:41,4,5344fb8a-984c-447a-99c0-6c3429d4315b,FALSE,FALSE
kyle mcmahan,Slow amd boring,09-05-2024 17:16,2,7f776a9e-e708-473e-9e48-575c1aec3770,FALSE,FALSE
Yvonne Masters,It is a good game❤,31-05-2024 23:51,5,158d8d0e-e991-41fc-a031-2f37a1c32f7f,FALSE,FALSE
Trace Darkwind,fun time waster,28-07-2024 07:06,4,b56cef35-c714-43df-9eee-2f5ebd40ccd1,FALSE,FALSE
Mohammed Usman,To much bug,12-05-2024 13:07,1,1b2f8b47-21ac-48f1-9148-3e9df8f32c1e,TRUE,FALSE
Jared Nomak,you get what you download,17-05-2024 10:11,5,0b4f2b7c-56b3-47a6-aae6-5f2b25502390,FALSE,FALSE
Michael Hill,Great time waster,12-05-2024 05:31,5,9b3c4af6-a384-4a4b-821a-5acf348ff3c3,FALSE,FALSE
Tobias,really good game,27-05-2024 13:21,5,ce14819e-6c15-4020-a7cf-f861aba34eac,FALSE,FALSE
Zulkhairi helmi zakaria,pay for power..not good,25-05-2024 15:05,4,fda9140e-e444-45a4-9e9d-4b37d7a40016,FALSE,FALSE
Skepticool 333,worth the wait,31-05-2024 00:50,5,c96607ec-d672-456c-9f6c-792d7bf3d029,FALSE,FALSE
Kenneth Sharp,"Fun, ready time killer",08-06-2024 13:26,4,6780f696-995c-47dc-a64e-c3e17ee0ead0,FALSE,FALSE
Kalen Hobush,great so far,15-05-2024 09:07,5,7021b029-1d75-449e-973f-7fe6eb25e74d,FALSE,FALSE
Menteri Pasola,yaaa good yaa nice,13-05-2024 19:14,5,c7e49e24-de4c-4f3b-a071-721496d4d020,FALSE,FALSE
Paul Smith,Very good game,16-05-2024 15:21,5,fedae7f5-cce3-463c-afe0-736158b58b4f,FALSE,FALSE
ace minott,Hard to get a gun,16-06-2024 06:12,2,681e9fbd-c653-462e-9944-a2c0b20c18e3,FALSE,FALSE
Rodney Stokes,Not a bad game,15-05-2024 05:12,5,619ac9ff-ff26-4bb2-85d7-c938550ca536,FALSE,FALSE
Zero two 002,soo hard to win,20-05-2024 14:46,3,e94d469d-a783-4ac9-9d7f-07daa1cf1efb,FALSE,FALSE
Chan Hui Ho,Enjoying the game,27-05-2024 11:33,5,6622e742-c91d-427b-a0c7-e9b42e24d7d4,FALSE,FALSE
big bogza,ok game....kinda p2w,01-06-2024 17:32,3,1c690957-5ad9-4cb0-9fa7-80e0f85fd78b,FALSE,FALSE
Stepper Love,I love your game,06-07-2024 10:27,5,0b49f7cf-8c5a-4efa-b0d4-5eb813340c09,FALSE,FALSE
Rahman Man,great 👍.... nice game 🎯,18-07-2024 05:54,5,e2e0e707-4589-464e-ac5f-03d9ad0f1d29,FALSE,FALSE
Jax Micnig,Its alright ig,20-06-2024 01:40,4,c699ca20-0074-42b7-8dfd-136cfea34581,FALSE,FALSE
Cody Dippel,Goodnight my other games,21-05-2024 02:09,5,1501f88a-f99b-4f7e-b7b8-24aeae0320d9,FALSE,FALSE
Dale King,good game so far,09-07-2024 01:30,4,9a4e5f40-80cd-4f68-bd14-ec6a95d97667,FALSE,FALSE
282nathan,little man go pew pew,11-05-2024 15:50,5,a1a44c3b-6c06-4899-9150-e7823af86545,FALSE,FALSE
coco jones,Not too bad honestly,01-06-2024 08:35,4,ebec649f-aec6-45d8-8cbe-3f1ecea8b2b9,FALSE,FALSE
Jamaica Marcus,good time waster,28-05-2024 03:01,5,c0bcf029-3228-48d0-bdea-b29436bff188,FALSE,FALSE
Julian Fitch,Stamina mechanic is wack,30-05-2024 02:49,3,917965a8-cc09-4cb9-b734-ca0d813787fd,FALSE,FALSE
Jimmy L,so far so good...😅,22-05-2024 14:42,5,a6bc8e05-3c77-4357-b0a5-c8e8ecbdf5ba,FALSE,FALSE
Gerald Miller,alright so far...,20-05-2024 00:51,5,95d156da-454b-4eac-a1fa-785e59030d3a,FALSE,FALSE
Quake Buzz,it's ok game,12-06-2024 13:56,5,6ec1c212-1188-40c0-9af1-b2f2629ee8f5,FALSE,FALSE
炜怡王,this experience is AMAZING!!,25-05-2024 00:40,5,a53269c4-121e-4262-a47d-f7a1937ef5b2,FALSE,FALSE
Dawg Dawg,how to get new gun.,06-07-2024 15:21,3,63fc7a82-e766-4779-baa2-e98c5e9e0784,FALSE,FALSE
eylz joe,its good game.nice,30-05-2024 14:19,5,24d4a722-3223-46d0-b4f1-e3af2ccb1d50,FALSE,FALSE
Mark Jansen,good up grades,13-05-2024 11:52,4,3a94b994-5e5d-4915-8857-7117423e33b6,FALSE,FALSE
Ahza Daniel,good and fun,29-05-2024 08:54,5,32f7129a-3102-4ff9-a49d-012f400ae0a3,FALSE,FALSE
Vinh-Hieu Nguyen Nguyen,fun for now,19-05-2024 16:43,4,d430429a-fcb7-4450-b2fb-39928b28b180,FALSE,FALSE
Charani Charani,best ever I played,14-07-2024 11:38,5,8041e40c-2cda-429e-8fd6-8df2a43a1e86,FALSE,FALSE
Deepak Jain,It's awesome,13-07-2024 07:41,5,b2de18ce-fae9-4cb9-8e18-cb1c051d7b9c,FALSE,FALSE
Chris B,Fun time sink,16-05-2024 01:05,5,8b35e933-2a96-40de-a88d-352419d12002,FALSE,FALSE
Deanna Williams,james and u Deanna Williams and the other two have,16-06-2024 13:30,5,8d1de81b-572b-4eac-b04d-856fe976354e,FALSE,FALSE
Louis Chong,Remove the notice!,24-06-2024 09:24,4,88a85cc2-860b-4126-ae72-6bb37674ce8c,FALSE,FALSE
Andre Williams,I like good game,23-06-2024 10:37,5,e3a5e77c-2b7e-42ba-8f3b-4196532ceaf2,FALSE,FALSE
adam virag,ya good need lovens,16-06-2024 07:51,4,50c6e42c-79f1-4a35-9b78-605ca2e7535d,FALSE,FALSE
Michael Mohammad,Pretty good so far,20-05-2024 10:28,4,32db9178-fec4-4241-99fe-dad23b4e136d,FALSE,FALSE
RyanHart,pay to win game,16-05-2024 12:20,3,5d85f5ca-1115-4e48-a356-1aa8ebf3e563,FALSE,FALSE
Krystal Amore,It isn't a bad time killer.,22-05-2024 04:30,3,ebf758ed-33f1-410d-933b-6a92ea1553bb,FALSE,FALSE
Elijah Green,best game ever,16-06-2024 21:50,4,60fbaf48-444f-45ab-a15e-cc1fcfc7cade,FALSE,FALSE
Aaron Bradley,like this game,07-06-2024 13:51,5,20510862-4f8c-4565-a209-f2f09c7aee6f,FALSE,FALSE
Mohd Firdaus,so far so good,11-05-2024 15:56,5,701d3301-3f4b-4055-af1b-c2f0e02160f5,FALSE,FALSE
Mohd Azaly Niti,so far so good,06-07-2024 03:39,5,a3b45389-e033-4b1d-88dc-a8f69dd4714d,FALSE,FALSE
Kai Farley,Lied in the ad,21-06-2024 05:24,1,c4096b11-df0f-4a99-b570-ab3f765c84c7,FALSE,FALSE
Obito Uchiha,"Mid, ads lied",01-06-2024 11:10,1,776e7b6e-4c90-472c-8ead-1bfafeaadd67,FALSE,FALSE
JP Robertson,so far so good,20-07-2024 00:59,5,994875e8-18e8-4dce-9704-855accc77fde,FALSE,FALSE
chuen lee,give us free aiming,09-06-2024 08:20,2,4b7bf972-44f3-4e2e-adcd-aade43f860fc,FALSE,FALSE
Gareth Meney,Turn off the ticker,11-06-2024 05:08,3,32ac0009-ca61-4d33-858a-a886e167216d,FALSE,FALSE
Kayrin T,Game was ok,01-06-2024 19:11,5,2627825e-62ed-4389-9d2a-155720a5079a,FALSE,FALSE
Syahnas Hidayat,it's nice..,03-06-2024 14:34,5,95c70958-452f-477b-bddb-9b7a69489b66,FALSE,FALSE
Nik Allen,lol this game wow,07-06-2024 05:11,5,1a97eb54-d49b-4bbf-a741-36c25820534b,FALSE,FALSE
Mohd Khairul,bestt and funn,27-06-2024 13:31,5,f868b98b-4168-4543-abbb-c9967b8e33b4,FALSE,FALSE
Josh Jewell,ok passed the time.,26-06-2024 00:33,2,f2a72e2c-23ef-45d8-9709-ec27d539c3a7,FALSE,FALSE
Villa Fourtez,not a bad time killer,28-05-2024 08:56,4,37b1b42b-5e3e-4bbc-940b-2b0f37ac2265,FALSE,FALSE
Abdulmohsen Alsanea,Challenging-fun game,25-05-2024 20:11,5,69d609e6-b728-4506-b4e6-5ad69246e1c3,FALSE,FALSE
Bryn Grabowski,it's alright,21-05-2024 10:17,3,0264c61f-4ae4-49e9-9bf6-6c05936459f3,FALSE,FALSE
Peter Heaysman,it's a good time,03-06-2024 00:48,4,c4173adb-3740-4cbc-8265-a7e85308d0fd,FALSE,FALSE
James Possamai,I'm liking this.,26-06-2024 23:32,4,717f53c2-b21b-476a-8848-ca7ccc33f32e,FALSE,FALSE
GhostDaddy,not bad so far,18-05-2024 22:52,4,41eb86e2-ac70-4e6b-b5b9-4226c6e9c782,FALSE,FALSE
Nathan LeClair,not bad so far,26-05-2024 06:02,4,faa312f2-9690-4702-8eab-71273b57f7ae,FALSE,FALSE
Devin Borland,it's alright,10-06-2024 07:01,3,f5a4b562-9d53-4bfa-aaa3-6b840228eb7f,FALSE,FALSE
H D,good so far,31-05-2024 13:20,5,b9d851df-50d9-4c6b-bd6b-925fb17967c9,FALSE,FALSE
Zac Stemmley,meh it's OK 👍 👌 🙆‍♀️,02-06-2024 09:05,3,1f98b20e-2caa-4fed-af44-032fcafb34da,FALSE,FALSE
Hidayah Abdullah,good for anyone 😁,14-06-2024 10:28,3,1246e880-74f3-471f-99e5-78b8c5523735,FALSE,FALSE
Mr_Reynz,good so far,24-05-2024 13:48,4,bc02372c-5ae1-443b-9b61-4249ec108c16,FALSE,FALSE
Fadi Issa,Fadi Issa great games,12-05-2024 15:34,5,47134b0f-a693-4a25-ba56-376906202372,FALSE,FALSE
James Michael,not too bad,11-06-2024 04:50,4,4e8ca072-9b78-46b0-9583-96be2a865b89,FALSE,FALSE
Albie,"So far, so good.",14-06-2024 19:25,5,cbdf37a9-d83e-487b-a145-780631cdc557,FALSE,FALSE
Kathy Brown,need more things,23-05-2024 01:09,3,b78e52f2-840d-403c-94a5-f794ee112eb4,FALSE,FALSE
Brayden King,not a bad game,02-06-2024 00:33,4,5add17bf-3b09-4bd7-b879-061339991443,FALSE,FALSE
shaun berber,not a bad game,28-06-2024 19:14,3,315f5df6-cae8-4f93-8593-78a5f6b77bab,FALSE,FALSE
Slobodan Milivojević,Not bad at all 😉,10-06-2024 08:21,5,75ca3a9d-b11b-486e-b371-ffd99fc4a636,FALSE,FALSE
Sherman Tan Y. C.,good so far,13-05-2024 15:14,4,a4e811f3-281f-4aa3-a4f6-392461a04cc8,FALSE,FALSE
Man'ari Eredar,good so far,07-07-2024 07:03,4,86e4cf5a-c910-43d8-a100-7c340d29cd40,FALSE,FALSE
Panainte Victor,"Pay to win model, 🏆 🙌 😌 😏",19-05-2024 09:41,3,71132517-b8f8-49ed-a47f-de04c5fe7981,FALSE,FALSE
Sauxe Da HitMaker,Best of 2024,14-06-2024 20:26,5,862505da-f545-44d2-9015-d889008b17e4,FALSE,FALSE
Jareal Gray,reminds of contra,19-05-2024 18:11,5,7580b188-8215-4718-8ab2-1d815c47cf4d,FALSE,FALSE
Justin Fandrich,not too bad,21-05-2024 03:58,4,8ec51b56-d07a-428d-b301-a0caf3d7a11e,FALSE,FALSE
Waji Sid,it's better,29-05-2024 21:57,4,bd189e3f-6061-458b-9d77-9336985a6aaa,FALSE,FALSE
Joe Cole,passes the time,21-07-2024 18:57,5,61447f98-0391-41ad-a66d-c9ec6e663c7d,FALSE,FALSE
steven wesley,pretty chill game,21-05-2024 21:38,4,2a123fc5-d74e-4a3e-96a2-546b82929f59,FALSE,FALSE
Kevin Clark,good so far,21-05-2024 01:04,5,a0227281-f030-445e-a284-37f2004f2873,FALSE,FALSE
Owen Brown,sound game tbf,18-05-2024 21:25,5,2847ac99-a600-41ff-b6ef-795b62a00a72,FALSE,FALSE
Ryan Wassermann,good game fr,13-07-2024 21:56,5,ae8942ac-ffe9-49f9-b956-20f8cda4dfa8,FALSE,FALSE
Chris Mangum,mindless..pass time,17-06-2024 07:57,5,f619a99b-eaf3-40b6-9edd-85f779156d7c,FALSE,FALSE
smuckers275,not too bad,13-06-2024 05:51,3,fb08e297-cf49-4830-8e22-31e59c1a29c7,FALSE,FALSE
Nafiz Afiq,make more event,27-05-2024 14:51,5,98eb65bf-b370-4fba-9b06-c91237714528,FALSE,FALSE
efa noor asmira mohd ghazali,nice 1 love it,18-05-2024 04:24,5,d0b7b9e9-f81b-42c0-a6a2-3fe13a427d9e,FALSE,FALSE
Eddy F,"P2W, as usual",15-05-2024 02:12,1,372e4517-f1ec-478d-a128-199b18ed3c48,FALSE,FALSE
Rachel Cassady,good so far,09-05-2024 18:59,4,ceec1896-728b-4f9f-b5f7-06a6754e4d1a,FALSE,FALSE
Remy Bone,Wheres the mech suits????,12-07-2024 04:01,1,f2dcd1f8-bbd9-4d42-88a9-d9d2c640a66d,FALSE,FALSE
xGD0GGx,not to bad.,02-07-2024 22:51,3,2d06424a-051d-4702-a9c2-8c4ccc1e9916,FALSE,FALSE
albakhri shahrin,lousy. pay to win,02-06-2024 13:19,1,183e2638-e4ce-46b5-b3c9-6a83523d16ea,FALSE,FALSE
Marty Sl,I like this one,22-06-2024 04:45,5,e23428e1-6ef4-485d-a856-168e22244417,FALSE,FALSE
Richard Reynolds,one of the best 👌,18-06-2024 02:49,4,5d125cee-a1db-4beb-b847-7e2a106061e2,FALSE,FALSE
Mark Longley,solid time killer,25-05-2024 19:38,4,66c713af-f467-4843-be73-39ab58236929,FALSE,FALSE
Gareth Read-Ellis,is game you play.,24-05-2024 18:36,4,647272e3-d56a-448e-83db-bf462d84ba4b,FALSE,FALSE
A Google user,more events please,22-05-2024 02:39,5,3930c84d-f5ac-4411-b7bf-c79956ced3f2,FALSE,FALSE
Fahmi Alif,good game x,11-07-2024 15:31,4,e9a60a13-a4e7-4090-b913-e2d175d75a1b,FALSE,FALSE
daury almonte,free good gre,08-06-2024 01:39,5,273d8e9f-c82d-43de-97c2-fa41714bfa14,FALSE,FALSE
Orlando Rankin,free stuff PLS,02-06-2024 09:35,5,b654b310-defb-41b0-bd69-51f2e1d2bd87,FALSE,FALSE
hasif kamarul,Have a potential,17-06-2024 10:22,2,4c4d24b0-d7f9-4fe7-9fdc-09ae8eaf27bf,FALSE,FALSE
Steven,good so far,27-05-2024 02:39,5,9b9eac46-9ed4-40ae-aa0f-4462ca35f52e,FALSE,FALSE
Tony Ridings,fun time killer,23-06-2024 21:38,3,b6053d16-f04e-49c9-8e75-691c6c9a8991,FALSE,FALSE
aliff sharif,hard for f2p like me,21-06-2024 18:03,5,c995626f-1ac1-4ba3-9668-81b319e46b0e,FALSE,FALSE
Paul Schenk,rad and can be f2p,21-06-2024 19:55,5,6ba71224-7470-4030-ab65-9f4c5393f959,FALSE,FALSE
david heitfield,fun time killer,08-07-2024 04:18,5,8bb55df7-ba75-451c-b216-68dc562f0e8d,FALSE,FALSE
Joe Quigley,great time killer,13-05-2024 23:12,5,6a6068bb-a4ea-4273-a72a-dcc3e8dc9c5a,FALSE,FALSE
Mike Phil,great time killer,13-05-2024 02:24,5,29a41605-1241-48d5-a8f5-e9179807fb4d,FALSE,FALSE
arthureen andrew,it's all right,27-05-2024 01:20,3,231a4537-428a-46b9-bfef-679058d98708,FALSE,FALSE
FearTh3RedBeard,good times waster,09-05-2024 12:19,4,43385b17-db39-4d4f-abcf-67cc6be24e68,FALSE,FALSE
Bart Of Man,its okay time killer,19-05-2024 02:19,3,cff03f9c-17bd-4bbf-9b3d-be4e98de6251,FALSE,FALSE
Greig Palmer,fun time killer,22-06-2024 14:49,5,2e1d9dfc-f9a0-4330-ad78-fe3408bdaac2,FALSE,FALSE
Alex Winstead,it's great,28-06-2024 21:27,5,bdca0a56-72ef-49bb-b751-fb9c0338eb2e,FALSE,FALSE
Tushar Patel,osm the game was wow....,14-07-2024 11:07,5,92fa7cfa-cf17-483e-8a56-99eb31c3625e,FALSE,FALSE
Ry Kirk,Passes the time,29-06-2024 15:30,4,97700edd-4700-488b-877c-bc9004515893,FALSE,FALSE
Charles Thompson,fun time killer,21-05-2024 05:15,5,d1c88e1c-4e16-4413-822f-b9243ffbf961,FALSE,FALSE
W Filyp,Ok game so far,18-05-2024 16:19,5,ec55c33c-3526-45c6-bcd7-94208b695f69,FALSE,FALSE
Sean Baker,not to bad,10-06-2024 21:02,4,6d89c862-8294-471c-9e83-b85b3676e52f,FALSE,FALSE
John Bilow,great time killer,15-05-2024 18:12,5,8c834eaf-55c6-456b-9f14-2f679d55c2b5,FALSE,FALSE
Kao Saelee,It's FUN!!!!,15-05-2024 06:08,5,43f10868-1a5e-46d5-9205-ca716390ee96,FALSE,FALSE
Justin Packett,Good so far.,16-06-2024 00:03,3,8bc61225-e6b8-40e7-9725-8eb191ae970b,FALSE,FALSE
abu bakar jaafar,ok too f2p,15-06-2024 19:58,5,821faee7-4dfd-4969-bd1a-cbe564c58ec7,FALSE,FALSE
Chris Lee,Money grab game,08-06-2024 08:03,1,770ff4c3-20b1-455b-9945-a562ab22b0ed,FALSE,FALSE
Amethyst Quarry,it's aight,02-06-2024 04:23,3,9dfb6d4d-5dfe-4e95-a043-dfc32c9f0b2c,FALSE,FALSE
